_corrupt_record,content_duration,course_id,course_title,is_paid,level,num_lectures,num_reviews,num_subscribers,price,published_timestamp,subject,url
,6.0,1095116,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),True,All Levels,48.0,17,1085,200.0,2017-02-03T16:44:02Z,Business Finance,https://www.udemy.com/charting-for-penny-stocks-technical-analysis-best-penny-stocks-buy/
,2.0,233900,Get Started With Penny Stocks -Step by Step Guide to Trading,True,All Levels,18.0,61,7159,200.0,2014-06-02T03:34:56Z,Business Finance,https://www.udemy.com/trading-penny-stocks-advanced-strategies/
,1.5,116128,CPA 101: How To Master Affiliate Marketing In No Time,True,All Levels,21.0,92,11517,100.0,2013-11-09T21:46:52Z,Business Finance,https://www.udemy.com/cpa-marketing-101/
,2.0,1249164,Corporate Internal Controls and Fraud Controls,True,Intermediate Level,12.0,0,1,50.0,2017-06-29T17:27:52Z,Business Finance,https://www.udemy.com/corporate-internal-controls-fraud-controls/
,0.6,877106,"Forex trading tactics, that work!",True,Beginner Level,5.0,1,10,20.0,2016-06-16T20:23:51Z,Business Finance,https://www.udemy.com/forex-trading-tactics-that-work/
,7.5,65105,Professional Risk Manager (PRM) Certification: Level 2,True,All Levels,55.0,1,41,50.0,2013-07-23T20:24:14Z,Business Finance,https://www.udemy.com/professional-risk-manager-prm-certification-level-2/
,1.5,889066,Trading Options Basics,True,Beginner Level,8.0,0,8,200.0,2016-07-01T03:13:22Z,Business Finance,https://www.udemy.com/trading-options-basics/
,4.0,28172,Practical Trading on Financial Futures & Options Markets,True,Beginner Level,25.0,0,43,50.0,2012-11-12T15:01:43Z,Business Finance,https://www.udemy.com/getting-started-with-option-spreads/
,1.0,257996,Bookkeeping made simple,True,Beginner Level,19.0,1,23,30.0,2015-02-13T12:50:30Z,Business Finance,https://www.udemy.com/bookkeeping-essentials/
,1.0,811534,The Visual Learning Basic Accounting Course,True,Beginner Level,6.0,0,9,20.0,2016-05-03T21:14:25Z,Business Finance,https://www.udemy.com/the-visual-learning-basic-accounting-course/
,3.5,95176,ChalkTalk: Financial Accounting,True,All Levels,108.0,1,25,20.0,2014-01-23T22:33:18Z,Business Finance,https://www.udemy.com/chalk-talk-accounting/
,1.0,880564,The 7 fundamentals to Successful Cashflow Management,True,All Levels,12.0,0,7,25.0,2016-07-11T17:22:40Z,Business Finance,https://www.udemy.com/successful-cashflow-management/
,0.7166666666666667,613944,How to trade options,True,Intermediate Level,9.0,1,12,45.0,2015-09-20T21:45:48Z,Business Finance,https://www.udemy.com/how-to-trade-options/
,0.5666666666666667,1208148,Coaching Course:Investment Analysis for your clients,True,Intermediate Level,6.0,0,1,200.0,2017-06-23T16:35:04Z,Business Finance,https://www.udemy.com/coaching-courseinvestment-analysis-for-your-clientsjoanne/
,2.0,24815,Harnessing the Power of Growth Stocks,True,Intermediate Level,7.0,2,29,50.0,2012-10-31T01:05:18Z,Business Finance,https://www.udemy.com/harnessing-the-power-of-growth-stocks/
,3.5,736836,The Investment Banking Recruitment Series,True,All Levels,26.0,6,17,40.0,2016-02-06T01:21:33Z,Business Finance,https://www.udemy.com/investmentbanking/
,1.5,462474,Business Banking 101,True,All Levels,14.0,3,132,25.0,2015-04-06T18:05:26Z,Business Finance,https://www.udemy.com/business-banking-101/
,1.0,73938,CFA Level I Workshop 2: Financial Reporting & Analysis I ,True,All Levels,5.0,2,126,20.0,2013-08-12T13:26:27Z,Business Finance,https://www.udemy.com/cfa-workshop-2/
,1.5,158444,Breakout Patterns Workshop by Pattern Trader,True,All Levels,15.0,6,32,60.0,2016-09-09T04:22:05Z,Business Finance,https://www.udemy.com/breakout-patterns-workshop-by-pattern-trader/
,1.0,577198,Asset Protection Using Offshore Companies,True,All Levels,21.0,3,480,20.0,2015-08-12T17:28:53Z,Business Finance,https://www.udemy.com/asset-protection-using-offshore-companies/
,1.5,993160,Get Credit for Your EIN That's Not Linked to Your SSN,True,Beginner Level,15.0,4,27,20.0,2016-12-14T17:29:34Z,Business Finance,https://www.udemy.com/business-credit/
,1.5,233294,Financial Translation,True,Beginner Level,29.0,6,167,20.0,2014-06-11T17:50:13Z,Business Finance,https://www.udemy.com/financial-translation/
,1.5,281844,How to Pick Stocks,True,All Levels,28.0,3,131,20.0,2014-09-15T19:45:17Z,Business Finance,https://www.udemy.com/pickwinningstocks/
,1.0,1072156,Binary Beginners Mastery Strategy.,False,Beginner Level,14.0,8,927,0.0,2017-05-02T18:58:47Z,Business Finance,https://www.udemy.com/binary-beginners-mastery-strategy/
,2.5,607362,Accounting 101-Master Class for Understanding Business,True,All Levels,43.0,2,37,20.0,2015-10-10T04:45:42Z,Business Finance,https://www.udemy.com/master-key-financial-indicators-and-build-business-success/
,2.0,1069866,High-Frequency Trading & Dark Pools,True,Beginner Level,22.0,11,19,40.0,2017-04-18T21:43:21Z,Business Finance,https://www.udemy.com/high-frequency-trading-dark-pools/
,1.5,25794,How To Crowdfund,True,All Levels,17.0,6,43,30.0,2012-10-02T22:00:03Z,Business Finance,https://www.udemy.com/how-to-crowdfund/
,3.0,387348,Financial Statement Fundamentals for Small Biz & Investors,True,Beginner Level,61.0,1,751,30.0,2015-05-14T21:17:53Z,Business Finance,https://www.udemy.com/financial-statement-fundamentals/
,2.0,475912,Master The Stock Market with practice,True,All Levels,42.0,10,49,35.0,2015-05-15T18:04:34Z,Business Finance,https://www.udemy.com/master-the-stock-market-with-practice/
,1.0,332690,Introduction to Trade Theory (Technical Analysis) For Stocks,True,Beginner Level,6.0,4,45,20.0,2014-11-24T04:14:02Z,Business Finance,https://www.udemy.com/intro-price-theory-klatch-tminr/
,2.0,830870,Forex Trading For Beginners: Technical Trading,False,Beginner Level,16.0,29,1685,0.0,2016-04-28T22:42:54Z,Business Finance,https://www.udemy.com/forex-trading-for-beginners-technical-trading/
,4.5,199822,IAS 12 - Accounting for Income Taxes (Basics),False,All Levels,17.0,60,4269,0.0,2014-05-17T13:19:55Z,Business Finance,https://www.udemy.com/ias-12-accounting-for-income-taxes-basics/
,1.0,56058,Surpassing Your Kickstarter Goals,True,All Levels,12.0,7,124,30.0,2013-05-24T17:42:25Z,Business Finance,https://www.udemy.com/surpassing-your-kickstarter-goals/
,1.5,587232,Simple Linear Regression Analysis ( A Complete Course ),True,All Levels,29.0,5,811,200.0,2015-08-27T19:42:37Z,Business Finance,https://www.udemy.com/macro-economic-concepts/
,5.5,398798,Forex: Learn to Trade Forex and FX Consistently,True,All Levels,21.0,4,956,50.0,2015-01-20T04:28:14Z,Business Finance,https://www.udemy.com/forex-learn-to-trade-forex-and-fx-consistently/
,12.5,130366,Trading: High-ROI Trading,True,Intermediate Level,47.0,20,126,190.0,2014-02-05T19:02:33Z,Business Finance,https://www.udemy.com/the-high-roi-trading-video-course/
,1.0,530430,Fundraising 101,True,Beginner Level,5.0,4,26,95.0,2015-06-17T23:50:28Z,Business Finance,https://www.udemy.com/fundraising101/
,2.0,615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,True,All Levels,36.0,6,91,35.0,2015-11-01T18:29:15Z,Business Finance,https://www.udemy.com/professional-bookkeeping-accounting-2-petty-cash-bank/
,1.0,441016,Filing with Companies House UK,True,All Levels,9.0,5,30,30.0,2015-03-08T19:26:34Z,Business Finance,https://www.udemy.com/filing-with-companies-house-uk/
,3.5,598722,"Build, Grow, and Protect Your Assets: A Step-by-Step Guide",True,All Levels,26.0,26,226,195.0,2015-09-23T03:00:27Z,Business Finance,https://www.udemy.com/ron-delegges-crash-course-for-investors/
,1.0,1225674,The Advantages of ETF Options and Index Options Trading,True,Intermediate Level,9.0,3,52,60.0,2017-05-23T21:04:42Z,Business Finance,https://www.udemy.com/learn-etf-options-and-index-options-trading/
,12.5,1167536,Learn to Trade Forex - from Beginner to Professional,True,All Levels,64.0,7,89,195.0,2017-04-06T16:59:36Z,Business Finance,https://www.udemy.com/learn-to-trade-forex-from-only-10-minutes-a-day/
,2.0,979616,"Investing In Stocks For Big Gains, Fundamental Investing",True,All Levels,21.0,11,267,200.0,2016-10-22T14:28:36Z,Business Finance,https://www.udemy.com/fundamental-analysis-of-stocks/
,6.5,528488,Introduction to Equity Markets,False,Beginner Level,31.0,64,4770,0.0,2015-07-30T19:00:30Z,Business Finance,https://www.udemy.com/introduction-to-equity-markets/
,1.0,832832,Beginners Guide To Ichimoku Trading,True,All Levels,17.0,16,265,20.0,2016-04-27T20:06:23Z,Business Finance,https://www.udemy.com/ichimoku/
,5.5,256094,Financial Management - Ratio Analysis,True,Beginner Level,72.0,9,2046,20.0,2014-07-05T15:25:07Z,Business Finance,https://www.udemy.com/financial-ratio-analysis/
,0.31666666666666665,975074,ALGOTECH Hedge Fund Method for Stock Market Trading,True,All Levels,4.0,19,605,20.0,2016-10-10T21:05:19Z,Business Finance,https://www.udemy.com/algotech-hedge-fund-method-for-stock-market/
,5.5,436488,Futures/Commodity Trading,True,All Levels,23.0,34,472,50.0,2015-03-05T22:58:02Z,Business Finance,https://www.udemy.com/futurestrading/
,11.5,72644,Complete Claritas Investment Certificate,True,All Levels,35.0,56,388,50.0,2013-08-05T16:01:50Z,Business Finance,https://www.udemy.com/claritas-investment-certificate/
,8.0,980408,Introduction to the economics of public services regulation,True,Intermediate Level,69.0,35,98,80.0,2017-01-03T17:57:55Z,Business Finance,https://www.udemy.com/introduction-to-the-economics-of-public-services-regulation/
,1.0,343886,Accounting Standard 3 - An Analysis,True,Intermediate Level,11.0,6,1888,25.0,2014-11-14T07:42:47Z,Business Finance,https://www.udemy.com/learn-cash-flow-analysis/
,0.6166666666666667,837322,Essentials of money value: Get a financial Life !,True,All Levels,20.0,0,0,20.0,2016-05-16T18:28:30Z,Business Finance,https://www.udemy.com/essentials-of-money-value/
,1.5,1157298,Introduction to Forex Trading Business For Beginners,True,Beginner Level,27.0,0,0,20.0,2017-04-23T16:19:01Z,Business Finance,https://www.udemy.com/introduction-to-forex-trading-business-for-beginners/
,2.5,1282064,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,True,Beginner Level,7.0,0,0,20.0,2017-07-06T21:46:30Z,Business Finance,https://www.udemy.com/cryptocurrency-btc-eth-investment-trading-course-2017/
,2.0,1247992,Introduction to Project Management for Finance and Acct'g,True,Beginner Level,9.0,0,0,50.0,2017-07-03T21:40:32Z,Business Finance,https://www.udemy.com/introduction-to-project-management-m/
,2.0,1251582,Best Practices in Corporate Budgeting,True,Intermediate Level,9.0,0,0,50.0,2017-06-29T22:01:56Z,Business Finance,https://www.udemy.com/best-practices-corporate-budgeting/
,2.0,1258666,Financial Statement Auditing Cycles,True,Intermediate Level,9.0,0,0,50.0,2017-06-29T23:20:10Z,Business Finance,https://www.udemy.com/financial-statement-auditing-cycles/
,3.5,1168172,Case studies on credit appraisal for bankers,True,Beginner Level,15.0,0,0,20.0,2017-05-01T20:16:26Z,Business Finance,https://www.udemy.com/case-studies-on-credit-appraisal-for-bankers/
,2.0,1233314,Building a Balanced Scorecard,True,Intermediate Level,11.0,0,0,50.0,2017-07-03T21:38:22Z,Business Finance,https://www.udemy.com/building-balanced-scorecard/
,1.0,1276182,Options Trading Foundation: Your journey to competency...,True,Intermediate Level,5.0,0,0,95.0,2017-07-05T04:41:54Z,Business Finance,https://www.udemy.com/option-trading-foundation-your-journey-to-competency/
,1.0,1187084,Forex how traders beat the markest with little experience,True,All Levels,16.0,0,0,100.0,2017-07-06T21:16:13Z,Business Finance,https://www.udemy.com/forex-how-traders-beat-the-markest-with-little-experience/
,5.5,1084454,CFA Level 2- Quantitative Methods,True,All Levels,35.0,0,0,40.0,2017-07-02T14:29:35Z,Business Finance,https://www.udemy.com/cfa-level-2-quantitative-methods/
,2.0,885413,Foundations of Investing,True,Beginner Level,18.0,0,0,40.0,2016-07-27T21:07:46Z,Business Finance,https://www.udemy.com/foundations-of-investing/
,4.0,178602,Capital Market Road Map,True,All Levels,21.0,47,495,50.0,2014-03-11T16:15:21Z,Business Finance,https://www.udemy.com/capital-market-road-map/
,1.0,601912,TRADING: 5K CHALLENGE,True,Intermediate Level,19.0,10,375,55.0,2015-09-12T00:13:34Z,Business Finance,https://www.udemy.com/trading_course/
,0.6666666666666666,831170,CurrencyFair - Avoid Bank Charges when converting currencies,False,All Levels,11.0,34,1730,0.0,2016-05-05T14:38:15Z,Business Finance,https://www.udemy.com/currencyfair-currency-exchange/
,2.5,327788,Bitcoin - A Comprehensive Guide,True,All Levels,35.0,13,283,20.0,2015-01-27T04:10:17Z,Business Finance,https://www.udemy.com/bitcoin-a-comprehensive-guide/
,4.5,324656,Forex Trading,True,All Levels,25.0,14,136,95.0,2014-11-18T10:52:45Z,Business Finance,https://www.udemy.com/how-to-trade-forex/
,3.0,1220862,"The True ' Secret Sauce  For Stock Market Success""",True,All Levels,30.0,2,23,200.0,2017-06-11T16:01:03Z,Business Finance,https://www.udemy.com/stockmarketsuccesssecretsauce/
,4.5,403628,Bookkeeping to Command Senior Bookkeeping Wages,True,All Levels,58.0,16,683,55.0,2015-03-06T01:31:54Z,Business Finance,https://www.udemy.com/bookkeeping-to-command-senior-bookkeeping-wages/
,2.0,280842,Take Your Career to the Next Level with MBA Finance,True,All Levels,19.0,10,618,50.0,2015-10-29T23:18:23Z,Business Finance,https://www.udemy.com/take-your-career-to-the-next-level-with-mba-finance/
,1.5,306360,How to Read Financial Statements:  Build Financial Literacy.,True,Beginner Level,20.0,10,188,25.0,2014-12-19T18:23:17Z,Business Finance,https://www.udemy.com/learn-how-to-read-financial-statements/
,1.5,521234,Accounting Books of Accounts (College Level),True,All Levels,18.0,2,911,20.0,2015-06-05T19:01:45Z,Business Finance,https://www.udemy.com/books-of-accounts/
,0.6666666666666666,327962,Forex Trading Profitably,True,All Levels,15.0,13,512,20.0,2014-11-04T12:37:45Z,Business Finance,https://www.udemy.com/learn-how-to-make-1000s-a-day-forex-trading-in-under-1-hour/
,2.0,790034,Learn How to Trade Pump and Dumps. 5 Setups Well Explained.,True,All Levels,18.0,10,769,50.0,2016-03-14T17:17:00Z,Business Finance,https://www.udemy.com/how-to-trade-pump-and-dumps/
,2.0,400976,Bitcoin Trading 101,True,All Levels,19.0,6,302,95.0,2015-01-29T08:03:35Z,Business Finance,https://www.udemy.com/bitcoin-trading/
,6.5,892446,Visualizing Data,True,Intermediate Level,63.0,2,149,40.0,2016-07-22T13:09:03Z,Business Finance,https://www.udemy.com/visualizing-data/
,3.5,322118,IFRS Financial Reporting,True,All Levels,15.0,9,72,55.0,2014-10-24T16:55:03Z,Business Finance,https://www.udemy.com/ifrs-financial-reporting/
,1.0,1029062,Forex Trading System: Correlation EUR/GBP vs GBP/USD,True,Intermediate Level,26.0,4,33,50.0,2016-12-14T15:49:54Z,Business Finance,https://www.udemy.com/forex-trading-correlation-strategy-eurgbp-gbpusd/
,2.0,1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",True,All Levels,9.0,1,13,50.0,2016-12-26T17:39:05Z,Business Finance,https://www.udemy.com/sap-crystal-reportsmaster-detailcross-tabsub-reports/
,6.0,501502,Learn Financial Accounting Different,True,All Levels,58.0,1,79,20.0,2015-05-24T21:14:23Z,Business Finance,https://www.udemy.com/learn-financial-accounting-different/
,1.5,74004,CFA Level I Workshop 4: Fixed Income and Equity,True,All Levels,6.0,3,139,20.0,2013-08-12T13:51:50Z,Business Finance,https://www.udemy.com/cfa-workshop-4/
,4.0,226084,"IAS37 - Provisions, Contingents Liabilities & Assets",False,All Levels,29.0,53,2247,0.0,2014-06-30T08:58:16Z,Business Finance,https://www.udemy.com/ias37-provisions-contingents-liabilities-assets/
,1.5,968056,What You Should Know to Become a Trader,True,All Levels,14.0,2,17,125.0,2016-09-29T05:13:00Z,Business Finance,https://www.udemy.com/what-you-should-know-to-become-a-trader/
,8.0,1107904,Financial Reporting A Comprehensive Study,True,All Levels,72.0,1,45,50.0,2017-02-09T21:58:02Z,Business Finance,https://www.udemy.com/financial-reporting-a-comprehensive-study/
,4.5,691180,An Abundance Mindset: How to Craft Yours,True,Beginner Level,40.0,4,33,50.0,2016-01-22T21:45:33Z,Business Finance,https://www.udemy.com/mindset-of-a-6-figure-income-earner-how-to-craft-yours/
,0.6,843536,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,True,All Levels,12.0,11,54,120.0,2016-12-05T17:01:51Z,Business Finance,https://www.udemy.com/forex-robot-trading-trend-is-our-friend-algo-trend/
,2.0,532836,How to Build a Massive Retirement Plan from Scratch!,True,Beginner Level,23.0,30,1498,200.0,2015-06-22T23:04:23Z,Business Finance,https://www.udemy.com/take-the-bulletproof-401k-super-charger-rat-race-off-ramp/
,2.0,493014,Financial modeling: Build a forward looking financial model,True,All Levels,22.0,44,2317,20.0,2015-05-05T17:47:11Z,Business Finance,https://www.udemy.com/how-to-make-an-integrated-financial-model/
,1.5,955748,Trading for Beginners - Entry Level,False,Beginner Level,16.0,256,5077,0.0,2016-10-03T22:21:54Z,Business Finance,https://www.udemy.com/trading-for-beginners-tier-1/
,8.0,49798,Bitcoin or How I Learned to Stop Worrying and Love Crypto,False,All Levels,24.0,936,65576,0.0,2013-04-20T02:25:22Z,Business Finance,https://www.udemy.com/bitcoin-or-how-i-learned-to-stop-worrying-and-love-crypto/
